Rotor: R5-9x120d slices(97)dia, Hopper: H2-bumper-diffuser, RPM: 4.295533, Dose: 100.000000, Logger_Version: 0.5, Time: 09_24_2020, 16-52-27
x, y, z, size, die_time 
31.635088, -8.938575, -98.318703, 1.681291, 8435.851562 
26.372185, 2.315305, -98.532028, 1.467963, 6278.315918 
0.916725, -2.511447, -98.173912, 1.826096, 6174.429688 
9.784146, -2.129456, -97.555656, 2.444346, 7843.384766 
38.016808, -1.563904, -97.122887, 2.877119, 7046.516602 
4.561735, 3.250484, -98.085579, 1.914421, 6110.716797 
-16.827147, -1.262284, -98.406525, 1.593474, 7726.784668 
-35.559006, -3.020787, -97.319885, 2.680120, 12784.524414 
-23.807878, -2.033228, -97.159210, 2.840790, 7686.617188 
37.327702, 0.176332, -97.076706, 2.923287, 7104.580566 
27.856100, -8.301640, -97.394348, 2.605646, 6542.882324 
20.122652, -7.522581, -97.736862, 2.263131, 9948.642578 
51.936195, -15.407845, -97.825089, 2.174909, 6900.438477 
1.196841, -2.560118, -97.247757, 2.752248, 7958.118164 
-30.148624, -2.840064, -97.241463, 2.758533, 6508.788574 
-13.421747, -1.903532, -98.446236, 1.553770, 9404.802734 
27.893167, 1.548869, -98.444199, 1.555793, 6266.989258 
19.710495, -2.686404, -98.019699, 1.980294, 6475.867188 
-31.450514, 4.384214, -97.098251, 2.901748, 26659.386719 
-21.345673, -2.358681, -97.272690, 2.727312, 7665.753906 
46.459438, -0.452652, -98.280113, 1.719877, 6839.257812 
-11.292611, -6.037290, -98.129257, 1.870751, 7864.803223 
-25.461302, 1.110573, -98.443916, 1.556080, 5853.700684 
43.681969, -4.167192, -98.467590, 1.532401, 6687.500977 
-1.815294, -2.122828, -97.096161, 2.903833, 6381.976562 
19.855103, -3.765006, -97.421883, 2.578117, 8395.125977 
7.612211, 7.346675, -97.943146, 2.056858, 6143.294922 
48.673431, 4.410111, -98.122787, 1.877205, 6810.627441 
-27.938484, -2.447172, -97.205986, 2.794023, 24763.134766 
